8.19	40.625	1542.5	55	4.01	4.3	3.3125	141.5	8.68	447.5	3.2	22.475	1.8149
8.4	40.25	1520	55.73	3.5	4.3	3.275	146	8.82	460	3.1	23	1.1494
8.19	41.4	1545	55.58	3.9	4.4	3.34	147.8	8.68	451	3.2	23.2	5.0898
8.19	40.6667	1536.6667	56.09	4.03	4.4	3.3111	140.2222	8.69	445.5556	3.2	22.0222	0.4566
8.4	40.2	1514	56.34	4.19	4.3	3.3	145.2	8.8	458	3.2	23.68	1.2987
8.4	41.8182	1566.3636	54.43	3.09	4.3	3.3727	146.7273	8.72	460.9091	3.1	23.5636	2.5463
8.4	41.3333	1576.6667	54.99	3.45	4.3	3.3333	140	8.67	460	3	22.7667	3.0303
8.4	40	1505	55.17	3.79	4.3	3.275	143	8.8	455	3.1	23.35	4.4643
8.4	40.875	1527.5	54.82	4.05	4.4	3.325	141	8.73	442.5	3.3	22.0337	1.6181
8.19	41.4545	1565.4545	55.33	4.09	4.3	3.3455	146.6364	8.68	446.3636	3.2	22.8545	2.2491
8.4	40.6	1560	55.44	4	4.3	3.3	143.8	8.61	464	3.1	23.24	3.1429
8.19	41.2727	1539.0909	56.42	3.8	4.4	3.3364	145.1818	9.61	450	3.2	22.6455	4.1401
8.19	41	1490	55.4	3.5	4.3	3.3	144.6667	8.72	430	3.2	22.6	1.8868
8.4	40	1548	55.79	2.79	4.3	3.28	145.2	8.92	474	3.1	23.04	2.2346
8	41.2	1514	56.35	3.3	4.3	3.32	144.4	8.6	438	3.2	22.92	1.7021
8.19	41.4444	1535.5556	54.52	3.79	4.4	3.3222	139.7778	8.69	445.5556	3.1	22.0889	3.1339
8.19	40	1562.5	55.56	3.52	4.4	3.275	147.25	8.62	472.5	3.2	23.05	4.9505
8.19	41.375	1520	55.58	3.9	4.4	3.3375	146.125	8.68	442.5	3.2	22.7	1.7722
8.4	40.4444	1556.6667	54.4	3.02	4.2	3.2889	142.8889	8.63	452.2222	3.1	22.7	2.5937
8.19	41.75	1562.5	54.59	3	4.3	3.35	146.25	8.8	475	3.1	23.15	2.4038
8	41.5	1520	54.8	3.4	4.4	3.35	145.5833	8.77	444.1667	3.2	22.95	2.5641
8.4	40.5556	1556.6667	55.19	3.51	4.3	3.3111	143.7778	8.67	454.4444	3.2	22.7333	1.199
8.19	41.6	1527	55.43	3.2	4.3	3.36	145.9	8.72	445	3	22.8	1.3043
8.4	40.5	1520	55.55	2.59	4.3	3.3	146.25	8.86	460	3.1	23	0
8.4	40.2222	1536.6667	54.48	2.76	4.3	3.3	143.3333	8.8	445.5556	3	22.2222	1.1494
8.4	40.4	1538	54.8	3.08	4.2	3.28	146	8.68	466	3.1	23.2	0.7156
8.264441218	41.3077	1509.2308	55.4324054	3.614380328	4.364543091	3.3308	144.6154	8.670663636	438.4615	3.158557647	23.1231	1.4799
8.19	41.3333	1530	54.31	3.22	4.5	3.3444	144.6667	8.51	445.5556	3	21.9778	0.7732
8.19	40.75	1547.5	54.47	3	4.3	3.325	144	8.73	467.5	3	23.4	1.2552
8.19	41.2143	1533.5714	55.23	3.6	4.4	3.3071	143.2857	8.61	447.8571	3	22.8286	2.1569
8.19	40.8571	1532.8571	55.39	3	4.3	3.3	145.7143	8.47	447.1429	3	22.1714	2.3256
8.19	41	1535	54.08	2.88	4.3	3.3	144	8.52	445	3	22	2.1739
8.19	41.3846	1521.5385	54.59	2.94	4.3	3.3308	144.6923	8.56	440	3.1	22.3231	2.381
8.4	40.6667	1542.2222	54.35	3.62	4.4	3.3222	145.6667	8.72	448.8889	3.1	22.3333	1.6997
8.4	42	1694	54.8	3.19	4.3	3.36	147.4	8.68	514	3.1	23.88	1.2136
8.19	41.1818	1540	54.9	3.4	4.4	3.3091	144.4545	8.68	441.3636	3.2	22.7818	1.1312
8.4	40.3333	1560	55.4324054	3.98	4.4	3.3	141.3333	8.61	456.6667	3.2	22.6333	0.8333
8.4	39.75	1505	55.93	4	4.3	3.25	146.25	8.86	455	3.1	23	1.3605
8.4	39.75	1505	55.49	3.59	4.4	3.25	146	8.81	460	3.2	23.5	1.0309
8.19	41.125	1535	54.98	4.21	4.4	3.325	142	8.58	445	3.3	22.125	0.463
8.4	40.25	1535	57.05	3.79	4.4	3.3	146	8.61	465	3.2	23.75	1.1494
8.19	41.7	1644	55.33	3.6	4.4	3.36	148.5	8.72	463	3.2	22.77	0
8.4	40.2	1526	55.35	3.59	4.3	3.3	145.2	8.72	468	3.1	23.44	4.1262
8.19	41.7273	1539.0909	55.21	3.9	4.4	3.3727	148.3636	8.64	454.5455	3.3	22.6182	4.1763
8.4	40.7143	1572.8571	55.1	4.09	4.4	3.3143	143.7143	8.61	451.4286	3.2	22.3143	4.028
8.19	41.5455	1559.0909	55.22	3.9	4.4	3.3364	147.9091	8.64	463.6364	3.2	22.9636	2.1407
8.295	41.1818	1544.5455	54.805	3.98	4.4	3.3273	142.3636	8.58	448.1818	3.15	22.3455	3.2483
8.4	40.1667	1491.6667	55.5	3.59	4.4	3.2833	145.3333	8.68	460	3.158557647	22.9667	4.6763
8.19	41.5455	1532.7273	53.85	4.09	4.4	3.3545	147.5455	8.61	446.8182	3.2	22.9273	1.6667
8.19	41.3333	1540	54.87	3.84	4.4	3.35	141.3333	8.58	446.6667	3	22.3667	0.9324
8.4	41	1540	55.08	2.59	4.3	3.3	145.3333	8.8	466.6667	3.2	23.5333	5.0891
8.19	41.5455	1566.3636	54.56	2.8	4.3	3.3545	147.2727	8.74	455.4545	3.2	23.4273	5.2117
8.19	41.2	1538	54.79	4.01	4.4	3.34	142	8.6	448	3.2	22.36	5.6022
8.4	40.6667	1568.3333	55.44	4.19	4.5	3.3	145.3333	8.82	476.6667	3.3	23.0667	3.5714
8.19	41.5	1525	55	3.8	4.4	3.35	147.0714	8.74	446.4286	3.2	23.2714	4.6512
8.19	41.3636	1533.6364	54.81	4.09	4.4	3.3545	147.5455	8.68	450.4545	3.2	22.8182	2.681
8.4	40.3333	1550	55.18	3.79	4.5	3.3	145.3333	8.68	466.6667	3.3	22.8	1.1396
8.4	41.5	1515	55.71	3.09	4.4	3.35	147.8333	8.72	439.5833	3.2	23.0333	2.3585
8.4	41	1572	54.83	3.93	4.4	3.32	143.6	8.64	460	3.2	22.92	1.4563
8.4	39.8	1516	57.26	4.4	4.5	3.26	143.6	8.82	462	3.3	23.48	4.6512
8.4	41.5	1521	55.38	3.69	4.4	3.344	147.2	8.76	441.5	3.2	22.88	9.5652
8.19	41	1541.4286	55.7	4.17	4.4	3.3143	140.8571	8.61	441.4286	3.2	22.1429	4.3814
8.4	40.3333	1500	56.6	3.68	4.4	3.3	144.6667	8.86	456.6667	3.2	22.8667	4.8
8.4	41.6364	1554.5455	54.93	3.7	4.4	3.3727	148.9091	8.68	456.8182	3.2	22.5091	2.7027
8.4	41.3333	1562.2222	55.95	4.08	4.3	3.3333	140.2222	8.61	455.5556	3.3	22.3444	3.4985
8.4	39.8	1526	56.23	3.4	4.4	3.26	145.2	8.81	466	3.2	23.2	2.9851
8.4	40.75	1563.75	55.65	3.69	4.3	3.3	143.5	8.94	456.25	3.3	22.825	3.2258
8.4	41.7	1571	55.86	3.86	4.4	3.35	145	8.86	467	3.2	22.962	3.2836
8.4	40.2	1536	55.71	4.19	4.4	3.28	146	8.82	468	3.2	22.92	2.583
8.4	41.5714	1532.8571	55.41	3.69	4.4	3.3643	146.7143	8.84	449.2857	3.2	22.3429	2.3451
8.4	40.8333	1548.3333	56.3	3.94	4.4	3.3167	140.6667	8.72	460	3.3	22.7667	1.3393
8.4	40.25	1535	58.33	3.4	4.4	3.3	144	8.68	465	3.3	23.65	1.9835
8.4	41.4286	1508.5714	55.82	3.9	4.5	3.35	144.7143	8.74	433.2143	3.2	22.2	1.6086
8.19	40.5	1535	56.75	2.86	4.2	3.3	143	8.4	445	3	22.225	7.0968
8.4	40	1577.5	57.53	4.01	4.5	3.275	143	8.52	477.5	3.2	23.6	3.8
8.19	41.3571	1524.2857	55.96	3.92	4.4	3.3386	144.7857	8.56	446.4286	3.2	22.3571	1.9651
8.4	40.8333	1530	56.23	3.88	4.3	3.3167	142.6667	8.5	443.3333	3.2	22.2667	3.6036
8.4	40.8	1538	56.35	4	4.4	3.3	145.2	8.6	446	3.3	22.36	4.2155
8.4	41.6	1534	57.58	3.69	4.4	3.3607	145.4	8.58	449.6667	3.2	21.8667	3.1325
8.4	40.8	1549	57.25	3.91	4.4	3.31	141.2	8.72	451	3.3	22.55	3.1414
8.4	41	1538	55.9	2.79	4.4	3.32	145.2	8.68	462	3.2	23.36	5
8.19	39.8	1526	56.61	3.6	4.4	3.26	146	8.68	468	3.2	23.04	1.9022
8.4	40.2	1502	56.83	3.19	4.4	3.28	144.4	8.86	458	3.2	23.24	5.2632
8.4	41.6667	1575	56.45	3.59	4.4	3.3667	144.6667	8.82	465	3.2	22.3833	3.3735
8.4	40.625	1542.5	56.66	3.88	4.4	3.3125	142.5	8.74	445	3.2	22.25	0.9592
8.19	40.25	1520	57.88	3.22	4.5	3.3	144	8.68	470	3.2	23	6.0241
8.4	41.6667	1572.5	56.695	3.6	4.4	3.3583	146	8.61	455	3.2	22.7	7.7295
8.19	40.2857	1541.4286	56.87	4.01	4.4	3.3	141.4286	8.68	430	3.3	22.4857	1.6529
8.4	40.4	1538	57.32	4.09	4.5	3.3	143.6	8.77	466	3.2	23.04	3.3333
8.19	41.6667	1562.5	56.82	4.18	4.4	3.3583	145.1667	8.64	464.1667	3.2	22.7	4.8611
8.4	40.5556	1530	57.47	4.18	4.4	3.3	142	8.68	447.7778	3.3	22.1778	5.0378
8.4	40.6667	1520	57.67	3.76	4.59	3.3	142.6667	8.68	465	3.3	23	4.336
8.4	41.5385	1561.5385	56.99	4	4.5	3.3385	145.3846	8.64	460	3.2	22.4462	7.1698
8.4	40.875	1535	54.77	4.18	4.5	3.3125	141	8.69	445	3.3	22.3	3.1073
8.4	40.25	1577.5	56.13	3.09	4.5	3.3	145	8.6	480	3.3	22.85	3.0075
8.4	41.2727	1548.1818	55.4	3.63	4.4	3.3273	144.7273	8.6	455.9091	3.2	22.2909	15.1386
8.19	40.8889	1536.6667	56.13	3.42	4.4	3.3222	140.6667	8.74	447.7778	3.2	22.1444	4.0964
8.4	40	1477.5	56.43	4.19	4.5	3.275	142	8.6	455	3.3	22.25	4.2056
8.4	40.75	1577.5	56.43	4	4.5	3.3	144	8.8	485	3.3	23	7.4341
8.19	40.4286	1555.7143	54.76	2.97	4.4	3.3143	143.8571	8.77	455.7143	3.2	22.8	2.9056
8.19	40	1514	56.64	3.2	4.4	3.28	144.4	8.6	458	3.2	22.6	1.2019
8.4	40.8	1490	55.9	3.19	4.4	3.3	142.8	8.61	450	3.3	22.96	2.5568
8.4	41.1667	1524.1667	56.44	3.53	4.5	3.3283	143	8.645	447.5	3.3	22.15	1.6129
8.4	40.3333	1523.3333	56.03	3.25	4.4	3.3	142.8889	8.65	441.1111	3.1	22.1556	5.2219
8.4	41.1429	1502.8571	56.96	3.94	4.4	3.3286	142.8571	8.6	438.5714	3.2	21.9857	3.3333
8.4	40.7143	1532.8571	55.5	3.78	4.4	3.3143	139.7143	8.64	441.4286	3.1	22.3143	2.5641
8.4	40.6	1502	55.4	3.19	4.5	3.3	145.2	8.64	458	3.2	22.76	2.5463
8.4	41.2143	1497.8571	54.9	3.53	4.4	3.3286	143.1429	8.72	435.7143	3.2	22.3	2.3866
8.4	41	1542.5	55.64	3.85	4.2	3.3125	140.5	8.61	445	3.3	22.5	0.2092
8.4	40	1520	56.25	3.4	4.2	3.2833	144.6667	8.68	463.3333	3.1	22.9333	4.0189
8.4	41.3333	1525	55.83	3.58	4.4	3.3167	143	8.645	445.4167	3.2	22.825	1.4085
8.4	41	1540	56.14	3.76	4.4	3.3167	140	8.61	446.6667	3.1	22.3667	0.7389
8.4	40.3333	1550	55.18	3.79	4.3	3.2833	143.3333	8.68	470	3.2	23	0.8772
8.4	41	1530	55.03	4.46	4.4	3.3333	142.6667	8.64	443.3333	3.5	22.0667	3.3898
8.19	39.5	1577.5	57.08	3.2	4.4	3.25	144	8.82	477.5	3.3	23.1	3.8369
8.4	41.3	1508	54.56	3.18	4.4	3.32	143.2	8.61	438	3.2	22.28	6.4516
8.2967	40.5556	1575.5556	55.5233	3.7367	4.4	3.3	141.5556	8.6667	460	3.1667	23.0667	3.2641
8.4	40	1535	56.34	4.19	4.4	3.275	145	8.82	465	3.3	22.85	1.5126
8.4	41.3636	1511.8182	55.18	3.91	4.4	3.3273	143.4545	8.72	439.0909	3.2	22.1545	2.8571
8.3	40.4286	1515.7143	56.07	3.84	4.4	3.3	140.8571	8.65	438.5714	3.2	21.8286	2.3404
8.4	39.8	1502	56.5	4.4	4.4	3.26	143.6	8.82	454	3.3	23.12	3.2189
8.4	41.1667	1495	56.4	4.15	4.4	3.3167	142.6667	8.76	436.6667	3.2	22.3833	4.7945
8.19	40.5	1542.5	55.11	3.86	4.4	3.3	142	8.67	447.5	3.2	22.5	5.9322
8.4	39.8	1526	55.28	3.79	4.4	3.26	143.6	8.82	462	3.3	22.96	1.4184
8.19	41.25	1500	54.76	4.26	4.4	3.3167	142.6667	8.76	434	3.2	22.9333	3.9352
8.19	39.875	1535	54.75	3.72	4.5	3.2875	141	8.8	447.5	3.3	22	6.1644
8.19	40	1514	56.6	3	4.5	3.28	144.4	8.86	466	3.1	23.04	10.4396
8.19	41.75	1520	54.59	4.24	4.4	3.3333	144.0833	8.82	442.0833	3.2	22.7117	3.4557
8.4	40.125	1535	55.43	4.23	4.4	3.275	142.5	8.72	447.5	3.3	21.975	7.124
8.19	40	1547.5	55.21	2.9	4.3	3.3	144	8.68	467.5	3.1	23	2.4272
8.4	41.5455	1539.0909	56.29	4.13	4.4	3.3545	144.6364	8.68	445.4545	3.3	22.7273	3.9171
8.4	40.375	1527.5	54.15	4.29	4.4	3.2875	143.5	8.68	442.5	3.5	22.0125	5.0584
8.4	40.5	1535	54.57	3.75	4.4	3.3	143	8.68	467.5	3.3	23	4.793
8.19	41	1531.4286	54.6	3.82	4.4	3.3143	142.2857	8.61	446.0714	3.3	22.6857	5.1724
8	40	1542.5	54.65	3.92	4.4	3.275	141	8.68	447.5	3.2	22.1625	8.1967
8.4	40.2	1536	55.205	3.99	4.4	3.28	144.4	8.82	465	3.3	23.04	4.2184
8.4	41.4615	1513.0769	55.64	3.79	4.4	3.3308	143.8462	8.74	443.8462	3.2	23.1846	6.6667
8.19	40	1515	54.32	4.3	4.4	3.28	141.2	8.88	437	3.3	21.57	3.7838
8.4	39.8333	1540	55.34	3.76	4.4	3.2667	144.6667	8.61	465	3.2	22.8	9.7852
8.4	41.4615	1539.2308	56.43	4	4.4	3.3385	143.9231	8.76	455	3.3	23.1538	4.1946
8.264441218	39.75	1535	55.4324054	3.614380328	4.364543091	3.2625	144	8.670663636	445	3.158557647	22.1	3.6675
8.4	39.5	1535	56.54	3.54	4.4	3.275	142	8.82	470	3.2	22.85	5.102
8.4	41.3636	1542.7273	55.46	4.18	4.4	3.3364	143.0909	8.68	450.9091	3.2	22.2545	4.142
8.4	40	1535	54.28	4.19	4.3	3.3	142	8.77	445	3.2	22.025	2.9056
8.4	40.3333	1500	57.8	3.48	4.4	3.3	142.6667	8.9	456.6667	3.3	22.9	4.7244
8.4	41.0909	1516.3636	56.57	4.13	4.4	3.3182	143.0909	8.76	447.2727	3.3	22.8455	3.8314
8.4	39.8182	1522.7273	55.47	4.13	4.4	3.2636	143.4545	8.74	439.0909	3.3	21.8545	2.0661
8.4	40.5	1532.5	55.28	4.09	4.4	3.3	145	8.82	467.5	3.3	22.85	6
8.4	40.5	1562.5	55.24	4.21	4.3	3.325	144	8.68	472.5	3.3	23	9.7122
8.4	40	1557.1429	54.85	4.61	4.3	3.2714	140.8571	8.69	454.2857	3.4	22.8171	4.4503
8.4	40	1520	56.55	4.29	4.4	3.2667	145.3333	8.72	463.3333	3.3	22.7667	4.4226
8.4	41.3333	1561.6667	56.19	4.01	4.4	3.325	143.75	8.72	462.5	3.2	22.1667	7.6132
8.4	40.125	1535	55.36	4.36	4.4	3.3	143	8.75	447.5	3.3	22.125	2.6144
8.4	39.5	1520	55.85	4.45	4.5	3.25	141	8.63	465	3.5	23	0.9358
8.4	41.5455	1583.6364	55.34	4.13	4.4	3.3455	145.0909	8.61	474.0909	3.3	22.1636	1.8908
8.4	40	1531	55.43	3.71	4.4	3.28	144.8	8.69	445	3.2	22.17	2.963
8.4	41	1495	55.89	3	4.4	3.3083	142.3333	8.82	436.6667	3.3	22.15	0
8.19	41	1605	54.31	3.92	4.4	3.325	144	8.67	475	3.2	23.675	0.6637
8.4	40.6667	1510	54.71	4	4.4	3.3	144.6667	8.77	456.6667	3.5	22.6	1.559
